duration,pdays,emp.var.rate,euribor3m,nr.employed,y
203.0,999.0,1.4,4.864,5228.1,0
16.0,999.0,-1.8,1.327,5099.1,0
180.0,999.0,-1.8,0.663,5008.7,0
55.0,999.0,-0.1,4.153,5195.8,0
603.0,999.0,-2.9,1.059,5076.2,0
105.0,999.0,-2.9,0.873,5076.2,0
284.0,999.0,-0.1,4.12,5195.8,0
279.0,999.0,-1.8,1.299,5099.1,0
47.0,999.0,1.4,4.965,5228.1,0
261.0,999.0,1.1,4.856,5191.0,0
56.0,999.0,1.4,4.961,5228.1,0
205.0,999.0,1.1,4.856,5191.0,0
166.0,999.0,-0.1,4.153,5195.8,0
78.0,999.0,-3.4,0.742,5017.5,0
298.0,999.0,1.4,4.97,5228.1,0
291.0,999.0,-0.1,4.12,5195.8,0
186.0,999.0,1.4,4.96,5228.1,0
87.0,999.0,1.4,4.864,5228.1,0
247.0,999.0,1.4,4.96,5228.1,0
17.0,999.0,-1.8,1.244,5099.1,0
198.0,999.0,1.1,4.857,5191.0,0
248.0,999.0,1.1,4.856,5191.0,0
674.0,999.0,1.4,4.958,5228.1,0
213.0,999.0,1.4,4.961,5228.1,0
285.0,999.0,1.4,4.96,5228.1,0
114.0,999.0,-1.8,1.405,5099.1,0
126.0,999.0,1.4,4.962,5228.1,0
422.0,999.0,1.4,4.961,5228.1,0
88.0,999.0,-3.4,0.719,5017.5,0
212.0,999.0,1.4,4.964,5228.1,0
311.0,999.0,-1.8,1.313,5099.1,0
463.0,999.0,1.4,4.965,5228.1,0
1297.0,999.0,-1.8,1.327,5099.1,0
825.0,6.0,-3.4,0.735,5017.5,1
129.0,999.0,1.4,4.865,5228.1,0
567.0,999.0,-1.8,1.41,5099.1,0
306.0,999.0,-1.8,1.266,5099.1,0
19.0,999.0,-0.1,4.968,5195.8,0
222.0,999.0,1.4,4.964,5228.1,0
188.0,999.0,1.4,4.962,5228.1,0
637.0,999.0,-1.8,1.405,5099.1,0
50.0,999.0,-1.8,1.299,5099.1,0
94.0,999.0,1.4,4.963,5228.1,0
30.0,999.0,1.1,4.86,5191.0,0
1152.0,999.0,1.4,4.965,5228.1,1
208.0,999.0,1.1,4.855,5191.0,0
947.0,999.0,-0.1,4.191,5195.8,1
146.0,999.0,1.4,4.961,5228.1,0
244.0,999.0,1.4,4.963,5228.1,0
41.0,999.0,-0.1,4.12,5195.8,0
131.0,999.0,1.4,4.864,5228.1,0
17.0,999.0,-1.8,1.344,5099.1,0
584.0,999.0,1.1,4.856,5191.0,0
128.0,999.0,1.4,4.967,5228.1,0
196.0,999.0,-1.8,1.405,5099.1,0
112.0,999.0,1.4,4.964,5228.1,0
186.0,999.0,-1.8,1.405,5099.1,0
159.0,999.0,1.4,4.968,5228.1,0
520.0,999.0,-3.0,0.707,5023.5,0
25.0,999.0,1.1,4.857,5191.0,0
180.0,3.0,-3.4,0.714,5017.5,0
74.0,999.0,1.4,4.968,5228.1,0
497.0,999.0,-2.9,0.843,5076.2,0
62.0,999.0,-0.1,4.076,5195.8,0
27.0,999.0,1.1,4.855,5191.0,0
369.0,999.0,-1.1,0.972,4963.6,1
255.0,999.0,-1.8,1.453,5099.1,0
903.0,999.0,1.4,4.958,5228.1,0
174.0,999.0,1.1,4.859,5191.0,0
59.0,999.0,-0.1,4.12,5195.8,0
119.0,999.0,1.4,4.961,5228.1,0
105.0,999.0,1.1,4.857,5191.0,0
264.0,999.0,1.4,4.963,5228.1,0
144.0,999.0,-1.8,1.41,5099.1,0
160.0,999.0,1.4,4.866,5228.1,0
544.0,999.0,1.1,4.86,5191.0,0
112.0,999.0,1.1,4.864,5191.0,0
427.0,15.0,-2.9,0.883,5076.2,1
11.0,999.0,1.4,4.959,5228.1,0
152.0,999.0,-1.8,1.405,5099.1,0
466.0,999.0,1.4,4.967,5228.1,0
175.0,999.0,-2.9,1.26,5076.2,0
124.0,999.0,1.4,4.968,5228.1,0
108.0,999.0,-0.1,4.191,5195.8,0
87.0,999.0,1.4,4.963,5228.1,0
75.0,999.0,1.4,4.962,5228.1,0
143.0,999.0,1.4,4.864,5228.1,0
554.0,999.0,1.1,4.859,5191.0,0
558.0,999.0,-0.1,4.12,5195.8,0
128.0,999.0,1.1,4.856,5191.0,0
167.0,6.0,-1.8,0.642,5008.7,1
120.0,999.0,1.4,4.968,5228.1,0
555.0,999.0,1.4,4.957,5228.1,1
26.0,999.0,1.4,4.961,5228.1,0
27.0,999.0,1.4,4.964,5228.1,0
67.0,999.0,1.4,4.965,5228.1,0
308.0,999.0,-2.9,1.059,5076.2,1
81.0,999.0,1.4,4.959,5228.1,0
29.0,999.0,-0.1,4.021,5195.8,0
950.0,999.0,1.4,4.959,5228.1,0
154.0,999.0,1.4,4.966,5228.1,0
585.0,999.0,-3.4,0.753,5017.5,0
185.0,999.0,-1.8,1.266,5099.1,0
140.0,999.0,1.4,4.961,5228.1,0
95.0,999.0,1.4,4.964,5228.1,0
74.0,999.0,1.1,4.86,5191.0,0
148.0,999.0,1.4,4.963,5228.1,0
71.0,999.0,-0.1,4.12,5195.8,0
203.0,999.0,1.4,4.964,5228.1,0
586.0,999.0,-1.8,1.365,5099.1,0
107.0,999.0,1.1,4.856,5191.0,0
100.0,999.0,-1.8,1.405,5099.1,1
9.0,999.0,-1.7,0.896,4991.6,0
159.0,999.0,1.1,4.855,5191.0,0
240.0,999.0,1.4,4.961,5228.1,0
160.0,999.0,-1.8,1.264,5099.1,0
142.0,999.0,1.1,4.859,5191.0,0
10.0,999.0,1.4,4.959,5228.1,0
75.0,999.0,1.4,4.963,5228.1,0
85.0,999.0,1.1,4.864,5191.0,0
300.0,999.0,-2.9,0.861,5076.2,0
123.0,999.0,-1.8,1.25,5099.1,0
536.0,999.0,1.4,4.968,5228.1,0
301.0,999.0,1.4,4.962,5228.1,0
129.0,999.0,1.4,4.966,5228.1,0
543.0,999.0,1.4,4.961,5228.1,0
186.0,999.0,1.4,4.97,5228.1,0
432.0,999.0,-1.8,1.41,5099.1,0
16.0,999.0,1.4,4.962,5228.1,0
302.0,999.0,1.1,4.86,5191.0,0
630.0,999.0,1.4,4.958,5228.1,0
191.0,999.0,1.4,4.957,5228.1,0
839.0,7.0,-1.8,1.334,5099.1,1
612.0,999.0,-1.8,1.264,5099.1,1
116.0,999.0,1.4,4.966,5228.1,0
211.0,999.0,-1.8,1.281,5099.1,0
228.0,999.0,1.1,4.856,5191.0,0
165.0,999.0,1.4,4.964,5228.1,0
52.0,999.0,-0.1,4.12,5195.8,0
125.0,999.0,1.4,4.963,5228.1,0
274.0,999.0,1.4,4.959,5228.1,0
315.0,999.0,-2.9,0.843,5076.2,0
220.0,999.0,-1.8,0.654,5008.7,0
761.0,999.0,1.4,4.963,5228.1,1
87.0,999.0,-0.1,4.12,5195.8,0
662.0,999.0,1.4,4.968,5228.1,1
492.0,999.0,1.1,4.856,5191.0,0
84.0,999.0,1.4,4.962,5228.1,0
438.0,999.0,1.1,4.856,5191.0,0
141.0,999.0,-0.1,4.191,5195.8,0
181.0,999.0,-2.9,1.266,5076.2,0
133.0,999.0,-1.8,1.435,5099.1,0
389.0,999.0,1.4,4.959,5228.1,0
90.0,999.0,-0.1,4.153,5195.8,0
199.0,999.0,-1.8,1.327,5099.1,0
67.0,999.0,1.4,4.968,5228.1,0
269.0,999.0,-0.1,4.076,5195.8,0
247.0,4.0,-2.9,0.884,5076.2,0
31.0,999.0,1.1,4.855,5191.0,0
379.0,999.0,1.1,4.857,5191.0,0
218.0,999.0,-1.8,1.405,5099.1,0
112.0,999.0,1.1,4.857,5191.0,0
270.0,999.0,-0.1,5.045,5195.8,1
147.0,999.0,1.1,4.86,5191.0,0
204.0,999.0,1.4,4.959,5228.1,0
439.0,999.0,-1.8,1.334,5099.1,0
87.0,999.0,1.4,4.963,5228.1,0
148.0,999.0,1.4,4.865,5228.1,0
125.0,999.0,1.4,4.963,5228.1,0
330.0,999.0,-1.8,1.299,5099.1,0
167.0,999.0,1.1,4.856,5191.0,0
414.0,999.0,-1.1,1.048,4963.6,0
317.0,999.0,-1.8,1.435,5099.1,1
32.0,999.0,1.4,4.961,5228.1,0
116.0,999.0,-0.1,4.153,5195.8,0
175.0,999.0,1.4,4.962,5228.1,0
100.0,999.0,-2.9,0.879,5076.2,0
280.0,999.0,1.4,4.866,5228.1,0
184.0,999.0,-1.1,1.043,4963.6,1
566.0,999.0,1.4,4.968,5228.1,1
185.0,999.0,-1.8,1.281,5099.1,0
103.0,999.0,1.4,4.965,5228.1,0
409.0,3.0,-1.1,0.878,4963.6,1
317.0,999.0,1.4,4.961,5228.1,0
610.0,999.0,1.1,4.856,5191.0,0
112.0,999.0,1.4,4.966,5228.1,0
462.0,999.0,-1.8,0.642,5008.7,1
218.0,999.0,-0.1,4.191,5195.8,0
129.0,999.0,1.1,4.856,5191.0,0
226.0,999.0,-1.8,1.244,5099.1,0
604.0,999.0,1.4,4.963,5228.1,0
132.0,999.0,1.1,4.857,5191.0,0
534.0,999.0,-1.8,1.405,5099.1,0
287.0,999.0,-0.1,4.12,5195.8,0
228.0,999.0,1.1,4.858,5191.0,0
209.0,999.0,-1.8,0.646,5008.7,0
745.0,999.0,-1.8,1.266,5099.1,1
133.0,999.0,-1.8,1.281,5099.1,0
89.0,999.0,-1.8,1.392,5099.1,0
297.0,999.0,-1.8,1.266,5099.1,0
352.0,999.0,1.1,4.857,5191.0,0
616.0,999.0,-1.8,1.365,5099.1,1
187.0,999.0,-1.8,1.344,5099.1,0
151.0,999.0,1.1,4.857,5191.0,0
484.0,999.0,-2.9,0.854,5076.2,0
422.0,999.0,-0.1,4.076,5195.8,0
184.0,999.0,1.4,4.865,5228.1,0
102.0,999.0,-1.8,1.334,5099.1,0
684.0,999.0,1.4,4.963,5228.1,0
257.0,999.0,-1.8,1.51,5099.1,0
137.0,999.0,1.4,4.962,5228.1,0
127.0,999.0,-0.1,4.076,5195.8,0
178.0,999.0,1.1,4.858,5191.0,0
353.0,999.0,1.1,4.856,5191.0,0
263.0,999.0,1.1,4.86,5191.0,0
346.0,999.0,-0.1,4.153,5195.8,0
170.0,999.0,-1.8,1.244,5099.1,0
231.0,999.0,-1.8,1.281,5099.1,0
119.0,999.0,1.1,4.864,5191.0,0
150.0,10.0,-1.1,0.884,4963.6,1
196.0,999.0,1.4,4.96,5228.1,0
194.0,999.0,1.4,4.967,5228.1,0
76.0,999.0,-0.1,4.191,5195.8,0
259.0,999.0,1.4,4.963,5228.1,0
339.0,999.0,-1.8,1.313,5099.1,0
399.0,999.0,-1.8,1.466,5099.1,0
207.0,999.0,-0.1,4.12,5195.8,0
117.0,999.0,1.4,4.963,5228.1,0
16.0,999.0,-1.8,1.244,5099.1,0
115.0,999.0,-1.8,1.327,5099.1,0
1806.0,999.0,-1.8,1.327,5099.1,1
83.0,999.0,1.4,4.964,5228.1,0
253.0,999.0,-3.4,0.714,5017.5,1
391.0,999.0,1.1,4.857,5191.0,0
125.0,999.0,1.1,4.859,5191.0,0
136.0,999.0,1.4,4.963,5228.1,0
370.0,999.0,1.1,4.859,5191.0,0
68.0,999.0,1.4,4.968,5228.1,0
8.0,999.0,-1.8,1.299,5099.1,0
102.0,999.0,1.4,4.961,5228.1,0
134.0,999.0,1.1,4.857,5191.0,0
97.0,999.0,1.4,4.958,5228.1,0
178.0,999.0,1.1,4.857,5191.0,0
285.0,999.0,1.4,4.963,5228.1,0
169.0,999.0,1.4,4.959,5228.1,0
282.0,999.0,-1.8,1.25,5099.1,0
301.0,999.0,1.1,4.86,5191.0,0
45.0,999.0,1.1,4.857,5191.0,0
139.0,999.0,1.4,4.962,5228.1,0
107.0,999.0,1.4,4.965,5228.1,0
342.0,999.0,1.1,4.856,5191.0,0
308.0,999.0,1.4,4.967,5228.1,0
406.0,999.0,1.4,4.955,5228.1,0
311.0,999.0,-1.8,1.334,5099.1,0
359.0,999.0,1.4,4.961,5228.1,0
108.0,999.0,1.4,4.961,5228.1,0
445.0,999.0,-2.9,0.829,5076.2,1
216.0,999.0,1.1,4.859,5191.0,0
344.0,999.0,1.4,4.955,5228.1,0
386.0,999.0,1.4,4.965,5228.1,0
187.0,999.0,-1.8,0.655,5008.7,1
534.0,999.0,1.4,4.958,5228.1,0
135.0,999.0,-2.9,0.881,5076.2,0
53.0,999.0,1.1,4.858,5191.0,0
175.0,999.0,1.1,4.855,5191.0,0
274.0,999.0,-1.8,1.445,5099.1,0
98.0,999.0,-1.7,0.904,4991.6,0
36.0,999.0,1.4,4.961,5228.1,0
502.0,999.0,1.4,4.963,5228.1,0
391.0,999.0,1.4,4.962,5228.1,0
90.0,999.0,-1.7,0.898,4991.6,0
70.0,999.0,1.4,4.961,5228.1,0
249.0,999.0,1.1,4.855,5191.0,0
754.0,999.0,-1.8,1.405,5099.1,0
85.0,999.0,1.1,4.858,5191.0,0
156.0,999.0,-1.8,1.365,5099.1,0
251.0,999.0,1.1,4.857,5191.0,0
694.0,999.0,-0.1,4.12,5195.8,1
125.0,999.0,-1.1,0.882,4963.6,0
172.0,999.0,1.4,4.958,5228.1,0
341.0,999.0,-1.8,1.266,5099.1,0
704.0,999.0,1.4,4.968,5228.1,0
221.0,999.0,1.1,4.857,5191.0,0
151.0,999.0,1.4,4.963,5228.1,0
217.0,999.0,1.4,4.864,5228.1,0
130.0,999.0,-0.1,4.12,5195.8,0
114.0,999.0,1.4,4.964,5228.1,0
170.0,999.0,-1.8,1.244,5099.1,0
11.0,999.0,-1.7,0.904,4991.6,0
60.0,999.0,1.1,4.857,5191.0,0
435.0,999.0,1.4,4.965,5228.1,0
604.0,999.0,-2.9,1.268,5076.2,0
994.0,999.0,-3.4,0.768,5017.5,0
220.0,999.0,-1.8,1.244,5099.1,0
495.0,999.0,-2.9,1.262,5076.2,0
170.0,999.0,1.4,4.964,5228.1,0
124.0,999.0,-0.1,4.076,5195.8,0
75.0,999.0,1.4,4.959,5228.1,0
194.0,999.0,1.1,4.856,5191.0,0
71.0,999.0,1.1,4.86,5191.0,0
409.0,999.0,1.1,4.857,5191.0,0
68.0,999.0,-1.8,1.313,5099.1,0
276.0,999.0,1.4,4.959,5228.1,0
780.0,999.0,1.4,4.947,5228.1,0
212.0,999.0,-1.8,1.291,5099.1,0
147.0,999.0,1.4,4.963,5228.1,0
330.0,999.0,-1.8,1.327,5099.1,0
71.0,999.0,1.1,4.86,5191.0,0
30.0,999.0,1.1,4.864,5191.0,0
363.0,999.0,1.4,4.967,5228.1,0
183.0,999.0,1.1,4.857,5191.0,0
173.0,999.0,1.1,4.857,5191.0,0
157.0,999.0,-0.1,4.076,5195.8,0
140.0,999.0,1.1,4.857,5191.0,0
149.0,999.0,1.4,4.962,5228.1,0
117.0,999.0,1.4,4.963,5228.1,0
264.0,999.0,1.4,4.962,5228.1,0
24.0,999.0,1.4,4.963,5228.1,0
132.0,999.0,1.4,4.864,5228.1,0
289.0,999.0,1.1,4.857,5191.0,0
95.0,999.0,-0.1,4.153,5195.8,0
287.0,999.0,1.1,4.855,5191.0,0
687.0,999.0,1.4,4.962,5228.1,1
313.0,999.0,1.4,4.963,5228.1,0
177.0,999.0,1.4,4.96,5228.1,0
64.0,999.0,1.4,4.964,5228.1,0
1973.0,999.0,1.4,4.963,5228.1,1
1011.0,999.0,-0.1,4.12,5195.8,1
416.0,999.0,-3.4,0.72,5017.5,1
421.0,999.0,1.1,4.856,5191.0,0
214.0,999.0,1.4,4.965,5228.1,0
40.0,999.0,-0.1,4.153,5195.8,0
203.0,999.0,1.4,4.964,5228.1,0
285.0,999.0,1.1,4.856,5191.0,0
105.0,999.0,-0.1,4.191,5195.8,0
291.0,999.0,-1.8,1.327,5099.1,0
593.0,999.0,-1.8,1.334,5099.1,0
186.0,999.0,-0.1,4.12,5195.8,0
159.0,999.0,-0.1,4.021,5195.8,0
235.0,999.0,1.1,4.864,5191.0,0
67.0,999.0,1.4,4.961,5228.1,0
195.0,999.0,-1.8,1.327,5099.1,0
487.0,999.0,1.4,4.963,5228.1,0
144.0,999.0,1.4,4.962,5228.1,0
243.0,999.0,1.4,4.961,5228.1,0
87.0,999.0,1.4,4.961,5228.1,0
206.0,999.0,-1.8,1.41,5099.1,0
342.0,999.0,-1.8,1.405,5099.1,0
164.0,999.0,-1.8,1.313,5099.1,0
187.0,999.0,1.1,4.86,5191.0,0
303.0,999.0,-1.1,0.879,4963.6,0
36.0,999.0,1.1,4.858,5191.0,0
182.0,999.0,1.4,4.965,5228.1,0
129.0,999.0,-1.8,1.423,5099.1,0
579.0,999.0,-1.8,1.313,5099.1,0
203.0,999.0,1.1,4.858,5191.0,0
175.0,999.0,1.1,4.857,5191.0,0
11.0,999.0,1.4,4.959,5228.1,0
377.0,999.0,1.4,4.958,5228.1,0
73.0,999.0,-1.8,1.405,5099.1,0
148.0,999.0,1.4,4.966,5228.1,0
200.0,999.0,-1.8,1.291,5099.1,0
140.0,999.0,-3.4,0.715,5017.5,0
241.0,999.0,-1.8,1.405,5099.1,0
9.0,999.0,-1.8,1.244,5099.1,0
48.0,999.0,1.4,4.959,5228.1,0
952.0,999.0,-1.8,1.405,5099.1,1
109.0,999.0,1.4,4.968,5228.1,0
182.0,6.0,-1.8,0.645,5008.7,1
121.0,999.0,-1.7,0.767,4991.6,0
207.0,999.0,1.4,4.968,5228.1,0
87.0,999.0,1.4,4.965,5228.1,0
394.0,999.0,1.4,4.96,5228.1,0
119.0,999.0,-0.1,4.191,5195.8,0
70.0,999.0,1.1,4.855,5191.0,0
273.0,999.0,1.4,4.963,5228.1,0
89.0,999.0,1.4,4.864,5228.1,0
324.0,999.0,1.4,4.864,5228.1,0
198.0,999.0,-0.1,4.076,5195.8,0
65.0,999.0,-0.1,4.076,5195.8,0
124.0,999.0,-1.8,1.354,5099.1,0
28.0,999.0,-0.1,4.021,5195.8,0
674.0,999.0,-1.8,1.281,5099.1,1
110.0,999.0,1.4,4.962,5228.1,0
243.0,999.0,1.4,4.962,5228.1,0
230.0,999.0,1.1,4.857,5191.0,0
100.0,999.0,1.1,4.857,5191.0,0
160.0,999.0,-1.8,1.25,5099.1,0
314.0,999.0,1.1,4.857,5191.0,0
140.0,999.0,-0.1,4.076,5195.8,0
147.0,999.0,1.1,4.864,5191.0,0
109.0,999.0,1.4,4.966,5228.1,0
244.0,999.0,-1.8,1.281,5099.1,0
155.0,999.0,1.1,4.858,5191.0,0
618.0,999.0,1.4,4.965,5228.1,0
454.0,999.0,1.4,4.965,5228.1,0
150.0,999.0,-1.8,1.41,5099.1,0
129.0,999.0,-1.8,1.334,5099.1,0
900.0,999.0,-1.8,1.365,5099.1,1
208.0,999.0,1.1,4.857,5191.0,0
102.0,999.0,-2.9,1.252,5076.2,0
154.0,999.0,1.4,4.964,5228.1,0
96.0,999.0,1.4,4.961,5228.1,0
911.0,2.0,-1.8,1.266,5099.1,0
42.0,999.0,1.1,4.859,5191.0,0
633.0,999.0,1.1,4.86,5191.0,0
147.0,999.0,1.4,4.963,5228.1,0
155.0,999.0,-1.8,1.299,5099.1,0
6.0,999.0,-1.1,0.879,4963.6,0
21.0,999.0,1.4,4.967,5228.1,0
753.0,999.0,1.4,4.97,5228.1,0
78.0,999.0,-1.8,1.25,5099.1,0
46.0,999.0,1.1,4.857,5191.0,0
893.0,999.0,-3.0,0.706,5023.5,1
201.0,999.0,-1.8,1.266,5099.1,0
187.0,999.0,1.1,4.859,5191.0,0
222.0,999.0,1.4,4.965,5228.1,0
431.0,999.0,-1.8,1.259,5099.1,1
355.0,999.0,1.4,4.864,5228.1,0
151.0,999.0,-0.1,4.12,5195.8,0
519.0,999.0,1.4,4.955,5228.1,1
250.0,999.0,1.4,4.962,5228.1,0
1063.0,999.0,-1.8,1.354,5099.1,1
584.0,999.0,-1.8,1.365,5099.1,0
370.0,999.0,-1.7,0.904,4991.6,0
138.0,999.0,1.4,4.961,5228.1,0
176.0,999.0,-1.8,1.244,5099.1,0
320.0,999.0,-1.8,1.334,5099.1,0
269.0,3.0,-2.9,1.215,5076.2,1
277.0,999.0,1.1,4.855,5191.0,0
216.0,999.0,1.1,4.856,5191.0,0
713.0,999.0,1.4,4.965,5228.1,0
203.0,999.0,-1.8,1.498,5099.1,0
738.0,999.0,-2.9,0.873,5076.2,1
262.0,999.0,1.1,4.856,5191.0,0
82.0,999.0,1.4,4.968,5228.1,0
69.0,999.0,1.1,4.864,5191.0,0
139.0,999.0,-2.9,1.26,5076.2,0
125.0,999.0,1.1,4.857,5191.0,0
300.0,6.0,-1.8,0.646,5008.7,1
270.0,999.0,-1.7,0.72,4991.6,1
78.0,999.0,1.4,4.965,5228.1,0
103.0,999.0,1.4,4.963,5228.1,0
111.0,999.0,1.4,4.957,5228.1,0
390.0,999.0,-2.9,1.235,5076.2,0
133.0,999.0,1.4,4.962,5228.1,0
211.0,999.0,-1.8,1.354,5099.1,0
512.0,999.0,1.4,4.962,5228.1,0
15.0,999.0,-1.8,1.25,5099.1,0
56.0,999.0,-1.8,1.313,5099.1,0
169.0,999.0,-1.8,1.445,5099.1,0
112.0,999.0,-1.1,1.039,4963.6,0
368.0,999.0,1.1,4.857,5191.0,0
358.0,999.0,-1.1,0.877,4963.6,1
394.0,999.0,-0.1,4.12,5195.8,0
344.0,999.0,1.1,4.855,5191.0,0
211.0,999.0,1.1,4.859,5191.0,0
208.0,3.0,-3.4,0.77,5017.5,0
114.0,999.0,1.1,4.864,5191.0,0
161.0,5.0,-1.7,0.704,4991.6,0
92.0,999.0,-1.8,1.405,5099.1,0
373.0,999.0,1.1,4.857,5191.0,0
360.0,999.0,1.1,4.856,5191.0,0
1060.0,999.0,1.4,4.963,5228.1,1
36.0,999.0,1.4,4.963,5228.1,0
117.0,999.0,1.4,4.963,5228.1,0
20.0,999.0,-0.1,4.12,5195.8,0
81.0,999.0,1.4,4.961,5228.1,0
145.0,999.0,1.1,4.859,5191.0,0
375.0,999.0,1.4,4.959,5228.1,0
166.0,999.0,-1.8,1.327,5099.1,0
252.0,999.0,1.4,4.96,5228.1,0
308.0,999.0,-0.1,4.076,5195.8,0
141.0,999.0,1.4,4.968,5228.1,0
69.0,999.0,1.4,4.968,5228.1,0
338.0,999.0,1.1,4.857,5191.0,0
130.0,999.0,1.4,4.965,5228.1,0
86.0,999.0,1.1,4.864,5191.0,0
68.0,999.0,-0.1,4.153,5195.8,0
72.0,999.0,-3.4,0.722,5017.5,0
176.0,999.0,1.1,4.856,5191.0,0
261.0,999.0,-1.8,1.244,5099.1,0
73.0,999.0,1.4,4.963,5228.1,0
97.0,999.0,-2.9,0.861,5076.2,0
124.0,999.0,1.4,4.965,5228.1,0
117.0,999.0,1.4,4.963,5228.1,0
230.0,999.0,1.1,4.86,5191.0,0
17.0,999.0,-1.8,1.244,5099.1,0
102.0,999.0,1.4,4.967,5228.1,0
288.0,999.0,1.4,4.967,5228.1,0
30.0,999.0,1.4,4.959,5228.1,0
281.0,999.0,-1.8,1.327,5099.1,0
245.0,999.0,-1.8,1.244,5099.1,0
617.0,999.0,-2.9,1.26,5076.2,1
141.0,999.0,1.4,4.864,5228.1,0
154.0,999.0,-0.1,4.021,5195.8,0
155.0,999.0,1.4,4.963,5228.1,0
779.0,999.0,-1.8,1.365,5099.1,1
61.0,999.0,1.4,4.962,5228.1,0
1238.0,999.0,1.4,4.96,5228.1,0
266.0,999.0,-3.4,0.715,5017.5,1
103.0,999.0,1.4,4.964,5228.1,0
630.0,999.0,-1.1,0.88,4963.6,1
59.0,999.0,-0.1,4.076,5195.8,0
78.0,999.0,-0.1,4.191,5195.8,0
328.0,999.0,1.4,4.963,5228.1,0
246.0,999.0,1.4,4.967,5228.1,0
93.0,999.0,1.4,4.962,5228.1,0
963.0,999.0,1.4,4.864,5228.1,1
109.0,999.0,-2.9,0.908,5076.2,0
744.0,999.0,1.1,4.857,5191.0,0
160.0,999.0,1.4,4.961,5228.1,0
61.0,999.0,-0.1,4.153,5195.8,0
396.0,999.0,-3.0,0.708,5023.5,0
105.0,999.0,1.1,4.858,5191.0,0
113.0,999.0,-1.8,1.25,5099.1,0
107.0,999.0,1.4,4.959,5228.1,0
541.0,999.0,-0.1,4.12,5195.8,0
103.0,999.0,1.1,4.858,5191.0,0
64.0,999.0,1.4,4.966,5228.1,0
390.0,999.0,1.1,4.864,5191.0,0
423.0,999.0,-1.8,1.313,5099.1,1
193.0,999.0,1.1,4.856,5191.0,0
446.0,999.0,1.4,4.968,5228.1,0
116.0,999.0,1.4,4.962,5228.1,0
329.0,999.0,1.4,4.963,5228.1,0
454.0,999.0,1.1,4.857,5191.0,0
77.0,999.0,1.1,4.86,5191.0,0
23.0,999.0,1.4,4.866,5228.1,0
64.0,999.0,1.4,4.962,5228.1,0
709.0,999.0,-0.1,4.12,5195.8,1
163.0,999.0,1.4,4.967,5228.1,0
209.0,999.0,1.4,4.961,5228.1,0
1405.0,6.0,-1.1,0.879,4963.6,1
191.0,999.0,1.4,4.959,5228.1,0
144.0,999.0,1.4,4.967,5228.1,0
198.0,999.0,-1.8,1.405,5099.1,0
90.0,999.0,-3.4,0.74,5017.5,0
126.0,999.0,1.1,4.856,5191.0,0
514.0,999.0,1.4,4.967,5228.1,0
220.0,999.0,1.4,4.963,5228.1,0
666.0,999.0,-1.8,1.299,5099.1,1
80.0,999.0,1.4,4.966,5228.1,0
17.0,999.0,1.4,4.968,5228.1,0
178.0,999.0,-1.8,1.334,5099.1,0
129.0,999.0,-1.8,1.266,5099.1,0
153.0,999.0,1.1,4.856,5191.0,0
79.0,999.0,1.4,4.962,5228.1,0
110.0,18.0,-1.1,0.886,4963.6,0
156.0,999.0,1.4,4.963,5228.1,0
162.0,999.0,1.1,4.858,5191.0,0
194.0,999.0,1.4,4.962,5228.1,0
956.0,999.0,-1.8,1.25,5099.1,1
78.0,5.0,-2.9,0.834,5076.2,0
428.0,999.0,-1.8,1.327,5099.1,0
1380.0,999.0,-1.8,1.25,5099.1,0
1030.0,999.0,1.4,4.864,5228.1,0
120.0,999.0,-1.8,1.445,5099.1,0
634.0,999.0,-0.1,4.021,5195.8,0
127.0,6.0,-3.0,0.71,5023.5,0
935.0,999.0,1.1,4.857,5191.0,1
53.0,999.0,1.1,4.858,5191.0,0
469.0,999.0,1.1,4.859,5191.0,0
375.0,999.0,1.4,4.967,5228.1,0
249.0,999.0,1.4,4.961,5228.1,0
207.0,999.0,1.1,4.857,5191.0,0
155.0,999.0,1.1,4.857,5191.0,0
36.0,999.0,1.1,4.86,5191.0,0
102.0,999.0,-0.1,4.153,5195.8,0
254.0,999.0,-2.9,0.883,5076.2,1
299.0,999.0,1.4,4.962,5228.1,0
145.0,999.0,-1.8,1.344,5099.1,0
109.0,999.0,1.4,4.961,5228.1,0
24.0,999.0,1.4,4.961,5228.1,0
127.0,999.0,-2.9,1.268,5076.2,0
145.0,999.0,-1.8,0.695,5008.7,0
86.0,999.0,1.4,4.963,5228.1,0
1166.0,999.0,-1.1,1.046,4963.6,0
172.0,999.0,-0.1,4.153,5195.8,0
43.0,999.0,-1.8,1.453,5099.1,0
274.0,999.0,1.1,4.855,5191.0,0
146.0,999.0,-1.8,1.25,5099.1,0
270.0,999.0,1.4,4.96,5228.1,0
191.0,999.0,1.1,4.857,5191.0,0
237.0,999.0,1.1,4.858,5191.0,0
216.0,999.0,1.4,4.959,5228.1,0
142.0,999.0,1.4,4.962,5228.1,0
191.0,999.0,1.1,4.86,5191.0,0
164.0,999.0,-1.8,1.266,5099.1,0
190.0,999.0,1.1,4.857,5191.0,0
37.0,999.0,1.4,4.961,5228.1,0
199.0,999.0,-0.1,4.076,5195.8,0
115.0,999.0,-2.9,1.029,5076.2,0
113.0,999.0,1.4,4.964,5228.1,0
39.0,999.0,-1.8,1.405,5099.1,0
12.0,999.0,-1.8,1.405,5099.1,0
